"Province","SSP","Period","Month","extremeHeat","spi","futPop","Area","Popdens","Popdenscat","Pop","rh_mean"
"Nakhon Sawan","ssp126","2061-2080",5,10,-1.33910254391947,911592.414643097,9513.30313142697,95.8229126150383,"Low",1070119.57333333,76.0833223311106
"Nakhon Sawan","ssp126","2061-2080",6,7,-0.857560573467185,911592.414643097,9513.30313142697,95.8229126150383,"Low",1070119.57333333,71.482644405365
"Nakhon Sawan","ssp126","2061-2080",7,2,0.505867654169806,911592.414643097,9513.30313142697,95.8229126150383,"Low",1070119.57333333,72.9431487973531
"Nakhon Sawan","ssp126","2061-2080",8,4,0.70685792223366,911592.414643097,9513.30313142697,95.8229126150383,"Low",1070119.57333333,75.3724622440338
"Nakhon Sawan","ssp126","2061-2080",9,0,0.0653602126039028,911592.414643097,9513.30313142697,95.8229126150383,"Low",1070119.57333333,74.7210748322805
"Nakhon Sawan","ssp126","2081-2100",1,3,-0.332542987708295,797086.34773298,9513.30313142697,83.7864973628165,"Low",1070119.57333333,73.7056751537323
"Nakhon Sawan","ssp126","2081-2100",10,0,0.124349016166988,797086.34773298,9513.30313142697,83.7864973628165,"Low",1070119.57333333,72.7457281557719
"Nakhon Sawan","ssp126","2081-2100",11,0,0.318149671983112,797086.34773298,9513.30313142697,83.7864973628165,"Low",1070119.57333333,73.2152307669322
"Nakhon Sawan","ssp126","2081-2100",12,2,0.0662338048068347,797086.34773298,9513.30313142697,83.7864973628165,"Low",1070119.57333333,73.9179252052307
"Nakhon Sawan","ssp126","2081-2100",2,15,0.104748368905721,797086.34773298,9513.30313142697,83.7864973628165,"Low",1070119.57333333,73.4950799655914
"Nakhon Sawan","ssp126","2081-2100",3,31,-1.8783041165541,797086.34773298,9513.30313142697,83.7864973628165,"Low",1070119.57333333,72.982318944931
"Nakhon Sawan","ssp126","2081-2100",4,30,-1.01420232882923,797086.34773298,9513.30313142697,83.7864973628165,"Low",1070119.57333333,76.3609345340729
"Nakhon Sawan","ssp126","2081-2100",5,16,-1.10051791488932,797086.34773298,9513.30313142697,83.7864973628165,"Low",1070119.57333333,75.0327426338196
"Nakhon Sawan","ssp126","2081-2100",6,5,-0.800029479965772,797086.34773298,9513.30313142697,83.7864973628165,"Low",1070119.57333333,72.4502285734812
"Nakhon Sawan","ssp126","2081-2100",7,2,0.46515737752946,797086.34773298,9513.30313142697,83.7864973628165,"Low",1070119.57333333,72.3877053356171
"Nakhon Sawan","ssp126","2081-2100",8,0,0.673202848253471,797086.34773298,9513.30313142697,83.7864973628165,"Low",1070119.57333333,75.0980008570353
"Nakhon Sawan","ssp126","2081-2100",9,0,0.0653602126039028,797086.34773298,9513.30313142697,83.7864973628165,"Low",1070119.57333333,73.4166507593791
"Nakhon Sawan","ssp245","2021-2040",1,5,-0.332542987708295,1095017.5248387,9513.30313142697,115.103819326574,"Moderate",1070119.57333333,61.8950427277883
"Nakhon Sawan","ssp245","2021-2040",10,1,0.107148387495092,1095017.5248387,9513.30313142697,115.103819326574,"Moderate",1070119.57333333,62.4081758022308
"Nakhon Sawan","ssp245","2021-2040",11,0,0.325914530492704,1095017.5248387,9513.30313142697,115.103819326574,"Moderate",1070119.57333333,71.9987010447184
"Nakhon Sawan","ssp245","2021-2040",12,1,0.0329039437099035,1095017.5248387,9513.30313142697,115.103819326574,"Moderate",1070119.57333333,85.1001056925456
"Nakhon Sawan","ssp245","2021-2040",2,5,-0.0421077749010218,1095017.5248387,9513.30313142697,115.103819326574,"Moderate",1070119.57333333,75.6357929420471
"Nakhon Sawan","ssp245","2021-2040",3,26,-2.05334480432191,1095017.5248387,9513.30313142697,115.103819326574,"Moderate",1070119.57333333,85.7540113639832
"Nakhon Sawan","ssp245","2021-2040",4,30,-1.68048156414777,1095017.5248387,9513.30313142697,115.103819326574,"Moderate",1070119.57333333,64.3687439314524
"Nakhon Sawan","ssp245","2021-2040",5,16,-1.37056962817197,1095017.5248387,9513.30313142697,115.103819326574,"Moderate",1070119.57333333,76.4177593676249
"Nakhon Sawan","ssp245","2021-2040",6,6,-0.894157352161754,1095017.5248387,9513.30313142697,115.103819326574,"Moderate",1070119.57333333,85.4780981254578
"Nakhon Sawan","ssp245","2021-2040",7,1,0.293878810242094,1095017.5248387,9513.30313142697,115.103819326574,"Moderate",1070119.57333333,62.2745499579112
"Nakhon Sawan","ssp245","2021-2040",8,0,0.61040929304107,1095017.5248387,9513.30313142697,115.103819326574,"Moderate",1070119.57333333,73.1377404403687
"Nakhon Sawan","ssp245","2021-2040",9,0,0.0653602126039028,1095017.5248387,9513.30313142697,115.103819326574,"Moderate",1070119.57333333,83.9056675656637
"Nakhon Sawan","ssp245","2041-2060",1,3,-0.332542987708295,1092355.45727221,9513.30313142697,114.82399353634,"Moderate",1070119.57333333,58.3126957798004
"Nakhon Sawan","ssp245","2041-2060",10,1,0.101418122291447,1092355.45727221,9513.30313142697,114.82399353634,"Moderate",1070119.57333333,56.1982932758331
"Nakhon Sawan","ssp245","2041-2060",11,0,0.333577154893165,1092355.45727221,9513.30313142697,114.82399353634,"Moderate",1070119.57333333,73.9528735415141
