"","Year","Month","Province","DF","ENCEP","INFLUENZA","MALARIA","PNEU","CHOL","TB","LEPTO","MELIOID"
"10088",2014,1,"Samut Prakan",28,1,161,0,272,0,11,1,0
"10089",2014,1,"Samut Sakhon",18,0,3,3,95,0,1,1,2
"10090",2014,1,"Samut Songkhram",1,0,3,0,68,0,0,0,1
"10091",2014,1,"Saraburi",10,0,13,2,103,0,0,1,0
"10092",2014,1,"Satun",10,0,9,0,36,0,0,0,0
"10093",2014,1,"Si Sa Ket",4,1,15,0,826,0,10,1,0
"10094",2014,1,"Sing Buri",0,0,16,0,25,0,5,1,0
"10095",2014,1,"Songkhla",0,0,35,0,557,0,10,0,0
"10096",2014,1,"Sukhothai",6,0,14,0,145,0,3,0,0
"10097",2014,1,"Suphan Buri",3,0,32,0,277,0,11,0,0
"10098",2014,1,"Surat Thani",26,7,71,0,436,0,8,2,0
"10099",2014,1,"Surin",4,1,27,0,572,0,6,0,0
"10100",2014,1,"Tak",5,0,27,0,161,0,2,1,1
"10101",2014,1,"Trang",8,0,38,0,159,0,2,3,0
"10102",2014,1,"Trat",2,0,4,0,46,0,7,0,1
"10103",2014,1,"Ubon Ratchathani",5,1,108,0,876,0,2,0,1
"10104",2014,1,"Udon Thani",1,0,23,0,346,0,0,0,1
"10105",2014,1,"Uthai Thani",3,0,17,0,95,0,0,0,16
"10106",2014,1,"Uttaradit",0,1,78,0,239,0,0,0,3
"10107",2014,1,"Yala",8,0,20,0,124,0,0,4,6
"10108",2014,1,"Yasothon",0,0,3,0,207,0,0,0,3
"10109",2014,10,"Amnat Charoen",16,0,3,1,127,0,0,2,3
"10110",2014,10,"Ang Thong",6,0,16,2,134,0,0,7,11
"10111",2014,10,"Bangkok",239,1,1298,3,604,0,0,6,3
"10112",2014,10,"Buri Ram",14,2,64,0,452,0,0,3,4
"10113",2014,10,"Chachoengsao",23,1,18,0,263,0,0,0,4
"10114",2014,10,"Chai Nat",1,1,12,0,45,0,0,3,2
"10115",2014,10,"Chaiyaphum",46,2,18,0,251,0,0,3,3
"10116",2014,10,"Chanthaburi",84,1,33,0,169,0,0,0,4
"10117",2014,10,"Chiang Mai",64,2,326,10,671,0,6,0,1
"10118",2014,10,"Chiang Rai",21,1,69,6,634,0,3,1,0
"10119",2014,10,"Chon Buri",22,0,29,8,233,0,6,1,0
"10120",2014,10,"Chumphon",40,0,17,15,132,0,9,0,0
"10121",2014,10,"Kalasin",37,0,2,8,123,0,1,1,0
"10122",2014,10,"Kamphaeng Phet",17,3,80,11,302,0,4,4,0
"10123",2014,10,"Kanchanaburi",12,1,17,10,220,0,0,2,0
"10124",2014,10,"Khon Kaen",33,0,77,10,783,0,0,8,0
"10125",2014,10,"Krabi",20,1,13,2,139,0,3,2,0
"10126",2014,10,"Lampang",10,0,254,8,307,0,0,5,0
"10127",2014,10,"Lamphun",0,0,34,6,53,0,1,3,0
"10128",2014,10,"Loei",4,0,16,9,178,0,1,1,0
"10129",2014,10,"Lop Buri",44,0,48,5,213,0,85,4,1
"10130",2014,10,"Mae Hong Son",23,0,11,2,106,0,55,0,0
"10131",2014,10,"Maha Sarakham",24,2,12,3,532,0,53,0,2
"10132",2014,10,"Mukdahan",4,0,9,2,97,0,57,0,4
"10133",2014,10,"Nakhon Nayok",4,0,1,6,55,0,60,2,1
"10134",2014,10,"Nakhon Pathom",43,0,163,18,150,0,38,3,2
"10135",2014,10,"Nakhon Phanom",5,0,74,7,174,1,36,5,0
"10136",2014,10,"Nakhon Ratchasima",48,2,132,11,501,0,33,2,0
"10137",2014,10,"Nakhon Sawan",28,1,60,12,238,0,31,2,0
"10138",2014,10,"Nakhon Si Thammarat",303,0,127,4,244,0,35,3,0
"10139",2014,10,"Nan",3,0,13,14,159,0,34,0,0
"10140",2014,10,"Narathiwat",66,0,38,4,277,0,19,0,0
"10141",2014,10,"Nong Bua Lam Phu",1,1,11,5,189,0,0,0,3
"10142",2014,10,"Nong Khai",7,3,40,1,253,0,0,0,3
"10143",2014,10,"Nonthaburi",20,0,58,4,145,0,0,2,1
"10144",2014,10,"Pathum Thani",26,0,39,19,321,0,0,1,0
"10145",2014,10,"Pattani",34,0,45,27,186,0,0,1,0
"10146",2014,10,"Phangnga",1,0,18,55,104,0,0,7,0
"10147",2014,10,"Phatthalung",69,0,22,30,137,0,0,8,0
"10148",2014,10,"Phayao",4,0,59,11,251,0,0,5,1
"10149",2014,10,"Phetchabun",2,0,19,10,209,0,0,1,0
"10150",2014,10,"Phetchaburi",34,0,21,7,106,0,0,2,2
"10151",2014,10,"Phichit",14,0,17,11,116,0,0,1,2
"10152",2014,10,"Phitsanulok",16,0,153,4,223,0,0,1,1
"10153",2014,10,"Phra Nakhon Si Ayutthaya",16,0,135,3,246,0,23,0,1
"10154",2014,10,"Phrae",7,1,15,2,158,0,18,0,1
"10155",2014,10,"Phuket",21,0,42,2,62,0,14,0,0
"10156",2014,10,"Prachin Buri",25,2,14,5,124,0,8,0,0
"10157",2014,10,"Prachuap Khiri Khan",6,0,14,2,124,0,5,0,0
"10158",2014,10,"Ranong",6,0,2,0,19,0,9,0,0
"10159",2014,10,"Ratchaburi",57,0,35,3,98,0,8,0,1
"10160",2014,10,"Rayong",65,0,266,3,235,0,5,0,1
"10161",2014,10,"Roi Et",18,0,9,2,472,0,12,0,2
"10162",2014,10,"Sa Kaeo",12,1,4,8,30,0,6,0,1
"10163",2014,10,"Sakon Nakhon",8,0,23,5,70,0,5,0,1
"10164",2014,10,"Samut Prakan",52,2,81,1,271,0,0,0,1
"10165",2014,10,"Samut Sakhon",36,0,0,16,39,0,0,1,0
"10166",2014,10,"Samut Songkhram",23,0,4,8,38,0,0,1,0
"10167",2014,10,"Saraburi",21,0,22,23,77,0,0,0,0
"10168",2014,10,"Satun",7,0,13,23,59,0,0,2,0
"10169",2014,10,"Si Sa Ket",33,4,11,55,638,0,0,0,0
"10170",2014,10,"Sing Buri",0,0,12,58,51,0,0,0,1
"10171",2014,10,"Songkhla",60,3,22,31,465,0,0,2,0
"10172",2014,10,"Sukhothai",20,1,41,15,135,0,0,1,0
"10173",2014,10,"Suphan Buri",15,1,24,9,146,0,0,0,1
"10174",2014,10,"Surat Thani",81,4,132,9,376,0,0,0,0
"10175",2014,10,"Surin",45,0,24,5,526,0,0,0,0
"10176",2014,10,"Tak",30,4,39,7,279,0,0,0,0
"10177",2014,10,"Trang",9,0,39,1,123,0,0,20,20
"10178",2014,10,"Trat",5,0,20,0,48,0,0,19,11
"10179",2014,10,"Ubon Ratchathani",23,3,169,0,669,0,0,4,6
"10180",2014,10,"Udon Thani",0,0,21,2,386,0,0,6,4
"10181",2014,10,"Uthai Thani",17,1,12,2,93,0,0,3,8
"10182",2014,10,"Uttaradit",3,0,52,4,203,0,0,9,6
"10183",2014,10,"Yala",33,0,4,1,165,0,0,11,2
"10184",2014,10,"Yasothon",6,0,18,0,213,0,0,16,16
"10185",2014,11,"Amnat Charoen",11,0,1,0,86,0,0,8,4
"10186",2014,11,"Ang Thong",16,0,34,1,109,0,0,12,13
"10187",2014,11,"Bangkok",367,0,1852,1,452,0,0,11,7
"10188",2014,11,"Buri Ram",15,3,54,0,369,0,0,3,6
"10189",2014,11,"Chachoengsao",23,0,25,0,298,0,3,1,0
"10190",2014,11,"Chai Nat",6,0,20,0,55,0,7,0,2
"10191",2014,11,"Chaiyaphum",28,0,20,0,248,0,2,0,0
"10192",2014,11,"Chanthaburi",49,0,67,0,133,0,3,0,2
"10193",2014,11,"Chiang Mai",32,3,300,2,487,0,0,1,3
"10194",2014,11,"Chiang Rai",42,4,103,2,458,0,8,0,0
"10195",2014,11,"Chon Buri",37,1,43,1,183,0,2,1,1
"10196",2014,11,"Chumphon",41,0,10,0,101,0,3,0,2
"10197",2014,11,"Kalasin",7,1,0,1,81,0,1,2,0
"10198",2014,11,"Kamphaeng Phet",17,1,27,1,133,0,4,2,2
"10199",2014,11,"Kanchanaburi",17,2,49,1,156,0,5,1,0
"10200",2014,11,"Khon Kaen",17,2,53,1,507,0,3,0,0
"10201",2014,11,"Krabi",30,0,21,21,133,0,6,0,0
"10202",2014,11,"Lampang",9,0,261,8,266,0,5,0,0
"10203",2014,11,"Lamphun",3,0,66,7,24,0,1,0,0
"10204",2014,11,"Loei",8,0,21,13,201,0,2,0,0
"10205",2014,11,"Lop Buri",65,0,112,71,208,0,0,0,0
"10206",2014,11,"Mae Hong Son",22,0,8,110,128,0,0,3,0
"10207",2014,11,"Maha Sarakham",15,0,11,80,281,0,0,0,0
"10208",2014,11,"Mukdahan",1,0,11,26,64,0,0,0,0
"10209",2014,11,"Nakhon Nayok",8,0,0,40,34,0,0,2,0
"10210",2014,11,"Nakhon Pathom",61,0,198,37,142,0,0,3,1
"10211",2014,11,"Nakhon Phanom",1,0,35,33,129,0,0,2,0
"10212",2014,11,"Nakhon Ratchasima",57,1,377,14,472,0,0,0,0
"10213",2014,11,"Nakhon Sawan",37,0,110,0,216,1,0,7,4
"10214",2014,11,"Nakhon Si Thammarat",246,0,135,2,211,0,0,2,3
"10215",2014,11,"Nan",0,0,72,0,140,0,0,7,3
"10216",2014,11,"Narathiwat",48,0,40,0,238,0,0,8,5
"10217",2014,11,"Nong Bua Lam Phu",0,0,16,0,111,0,0,3,7
"10218",2014,11,"Nong Khai",4,1,21,2,194,0,0,5,5
"10219",2014,11,"Nonthaburi",19,0,63,0,138,0,0,14,5
"10220",2014,11,"Pathum Thani",22,1,63,0,373,1,0,8,3
"10221",2014,11,"Pattani",16,0,10,1,165,0,0,7,5
"10222",2014,11,"Phangnga",0,0,18,2,68,0,0,7,6
"10223",2014,11,"Phatthalung",59,0,30,0,128,0,0,3,5
"10224",2014,11,"Phayao",4,0,96,0,154,2,0,2,9
"10225",2014,11,"Phetchabun",4,0,13,0,187,0,10,3,0
"10226",2014,11,"Phetchaburi",74,0,37,2,173,0,6,2,0
"10227",2014,11,"Phichit",18,0,42,1,124,0,6,0,0
"10228",2014,11,"Phitsanulok",8,1,229,0,170,0,9,3,0
"10229",2014,11,"Phra Nakhon Si Ayutthaya",25,0,160,2,247,0,6,3,0
"10230",2014,11,"Phrae",7,0,19,2,130,0,11,3,0
"10231",2014,11,"Phuket",10,0,53,0,89,0,5,2,0
"10232",2014,11,"Prachin Buri",11,0,12,0,108,0,2,1,0
"10233",2014,11,"Prachuap Khiri Khan",22,1,17,1,106,0,5,0,1
"10234",2014,11,"Ranong",6,0,4,0,12,0,7,0,0
"10235",2014,11,"Ratchaburi",103,0,52,0,117,0,3,4,0
"10236",2014,11,"Rayong",69,0,219,1,186,0,3,7,0
"10237",2014,11,"Roi Et",12,0,4,0,401,0,11,1,0
"10238",2014,11,"Sa Kaeo",9,0,3,0,24,0,15,1,0
"10239",2014,11,"Sakon Nakhon",4,0,8,1,75,0,9,0,2
"10240",2014,11,"Samut Prakan",47,1,73,0,212,0,9,2,0
"10241",2014,11,"Samut Sakhon",47,0,15,2,44,0,13,1,0
"10242",2014,11,"Samut Songkhram",21,2,7,3,36,0,9,4,0
"10243",2014,11,"Saraburi",7,0,28,0,47,0,12,9,6
"10244",2014,11,"Satun",5,0,13,4,37,0,13,6,1
"10245",2014,11,"Si Sa Ket",18,5,49,0,570,0,12,3,1
"10246",2014,11,"Sing Buri",0,0,5,0,47,0,6,7,2
"10247",2014,11,"Songkhla",25,0,19,0,386,0,7,2,0
"10248",2014,11,"Sukhothai",7,0,34,0,106,0,5,1,3
"10249",2014,11,"Suphan Buri",8,0,33,0,144,0,1,0,0
"10250",2014,11,"Surat Thani",41,3,126,0,321,0,0,0,0
"10251",2014,11,"Surin",27,1,40,0,397,0,1,0,0
"10252",2014,11,"Tak",44,3,12,1,147,0,0,0,0
"10253",2014,11,"Trang",0,0,89,2,122,0,2,0,0
"10254",2014,11,"Trat",6,0,9,0,37,0,0,0,0
"10255",2014,11,"Ubon Ratchathani",18,1,75,4,385,0,0,0,0
"10256",2014,11,"Udon Thani",0,1,26,2,223,0,0,0,0
"10257",2014,11,"Uthai Thani",34,1,6,1,80,0,0,0,0
"10258",2014,11,"Uttaradit",3,0,60,0,173,0,0,0,0
"10259",2014,11,"Yala",27,0,7,2,119,0,0,0,0
"10260",2014,11,"Yasothon",10,1,10,0,171,0,0,0,0
"10261",2014,12,"Amnat Charoen",6,1,0,0,55,0,0,3,7
"10262",2014,12,"Ang Thong",5,0,45,0,117,0,0,4,1
"10263",2014,12,"Bangkok",208,1,1395,0,430,0,0,3,2
"10264",2014,12,"Buri Ram",1,2,31,0,289,0,0,6,2
"10265",2014,12,"Chachoengsao",8,0,10,0,130,0,0,7,2
"10266",2014,12,"Chai Nat",4,0,13,0,64,0,0,14,1
"10267",2014,12,"Chaiyaphum",16,0,11,0,268,0,0,9,3
"10268",2014,12,"Chanthaburi",53,1,69,0,163,0,0,3,2
"10269",2014,12,"Chiang Mai",22,6,395,0,509,0,0,11,2
"10270",2014,12,"Chiang Rai",20,7,114,0,459,0,0,4,1
"10271",2014,12,"Chon Buri",25,0,19,0,100,0,0,3,2
"10272",2014,12,"Chumphon",29,0,8,0,71,0,0,0,2
"10273",2014,12,"Kalasin",2,0,0,0,65,0,30,0,0
"10274",2014,12,"Kamphaeng Phet",10,3,34,0,173,0,23,1,0
"10275",2014,12,"Kanchanaburi",5,0,24,0,81,0,22,0,1
"10276",2014,12,"Khon Kaen",9,3,40,0,493,0,21,0,0
"10277",2014,12,"Krabi",20,1,10,1,106,0,15,0,0
"10278",2014,12,"Lampang",4,0,240,0,239,0,19,1,0
"10279",2014,12,"Lamphun",1,0,68,1,33,0,19,0,0
"10280",2014,12,"Loei",2,0,11,0,159,0,13,0,0
"10281",2014,12,"Lop Buri",26,0,62,0,191,0,14,0,0
"10282",2014,12,"Mae Hong Son",3,0,7,0,80,0,20,1,0
"10283",2014,12,"Maha Sarakham",9,1,24,1,372,0,23,0,0
"10284",2014,12,"Mukdahan",0,0,2,0,54,0,8,0,0
"10285",2014,12,"Nakhon Nayok",3,0,0,19,42,0,2,1,0
"10286",2014,12,"Nakhon Pathom",46,0,97,18,131,0,1,0,0
"10287",2014,12,"Nakhon Phanom",3,0,11,11,87,0,2,0,0
"10288",2014,12,"Nakhon Ratchasima",36,0,255,54,494,0,1,1,0
"10289",2014,12,"Nakhon Sawan",24,0,89,93,211,0,2,0,0
"10290",2014,12,"Nakhon Si Thammarat",131,2,141,111,193,0,0,1,0
"10291",2014,12,"Nan",2,0,11,89,106,0,0,1,0
"10292",2014,12,"Narathiwat",25,0,28,56,186,0,0,0,0
"10293",2014,12,"Nong Bua Lam Phu",1,0,2,22,127,0,1,0,0
"10294",2014,12,"Nong Khai",0,6,14,18,200,0,0,0,0
"10295",2014,12,"Nonthaburi",23,0,70,13,127,0,2,1,1
"10296",2014,12,"Pathum Thani",22,0,50,14,346,0,0,0,0
"10297",2014,12,"Pattani",8,0,25,1,137,0,0,6,3
"10298",2014,12,"Phangnga",2,0,21,0,99,0,0,6,3
"10299",2014,12,"Phatthalung",48,0,44,0,151,0,0,5,2
"10300",2014,12,"Phayao",6,0,147,2,187,0,0,7,2
"10301",2014,12,"Phetchabun",6,0,9,2,163,0,0,2,4
"10302",2014,12,"Phetchaburi",46,0,23,1,134,0,0,2,2
"10303",2014,12,"Phichit",6,0,23,0,70,0,0,8,3
"10304",2014,12,"Phitsanulok",5,0,170,0,162,0,0,7,10
"10305",2014,12,"Phra Nakhon Si Ayutthaya",10,0,146,0,149,0,0,14,3
"10306",2014,12,"Phrae",5,1,16,1,188,0,0,13,5
"10307",2014,12,"Phuket",5,0,50,1,36,0,1,4,1
"10308",2014,12,"Prachin Buri",9,0,8,1,142,0,0,5,4
"10309",2014,12,"Prachuap Khiri Khan",32,0,25,1,143,0,0,1,11
"10310",2014,12,"Ranong",6,0,0,2,8,0,0,0,15
"10311",2014,12,"Ratchaburi",66,2,29,2,123,0,0,0,7
"10312",2014,12,"Rayong",62,2,144,2,167,0,0,0,7
"10313",2014,12,"Roi Et",9,0,8,0,382,0,0,0,9
"10314",2014,12,"Sa Kaeo",1,0,2,2,24,0,0,1,9
"10315",2014,12,"Sakon Nakhon",2,0,7,4,60,0,0,0,5
"10316",2014,12,"Samut Prakan",58,2,63,1,194,0,0,0,12
"10317",2014,12,"Samut Sakhon",27,0,6,2,42,0,0,2,16
"10318",2014,12,"Samut Songkhram",12,0,6,1,33,0,0,0,19
"10319",2014,12,"Saraburi",9,0,22,1,60,0,0,1,10
"10320",2014,12,"Satun",6,0,11,2,39,0,0,0,8
"10321",2014,12,"Si Sa Ket",11,5,27,0,737,0,0,0,0
"10322",2014,12,"Sing Buri",0,0,8,0,64,0,0,0,0
"10323",2014,12,"Songkhla",31,0,26,1,343,0,0,0,0
"10324",2014,12,"Sukhothai",4,0,36,0,104,0,0,0,0
"10325",2014,12,"Suphan Buri",11,1,57,0,170,0,0,0,0
"10326",2014,12,"Surat Thani",40,4,105,0,288,0,0,0,0
"10327",2014,12,"Surin",8,0,17,1,353,0,0,0,0
"10328",2014,12,"Tak",23,0,13,0,169,0,0,0,0
"10329",2014,12,"Trang",1,0,71,0,110,0,0,0,0
"10330",2014,12,"Trat",5,1,27,0,33,0,0,0,0
"10331",2014,12,"Ubon Ratchathani",8,3,60,0,457,0,0,0,0
"10332",2014,12,"Udon Thani",0,0,15,1,285,0,0,0,0
"10333",2014,12,"Uthai Thani",15,1,10,1,108,0,0,0,0
"10334",2014,12,"Uttaradit",3,0,80,0,124,1,0,0,0
"10335",2014,12,"Yala",17,0,11,1,88,0,1,0,0
"10336",2014,12,"Yasothon",4,0,7,1,145,0,0,0,0
"10337",2014,2,"Amnat Charoen",1,1,4,6,154,0,6,0,0
"10338",2014,2,"Ang Thong",4,0,61,1,233,0,0,0,0
"10339",2014,2,"Bangkok",156,0,4216,0,506,0,1,0,0
"10340",2014,2,"Buri Ram",16,1,99,2,548,0,0,0,0
"10341",2014,2,"Chachoengsao",3,0,14,0,368,0,0,0,0
"10342",2014,2,"Chai Nat",1,0,14,3,55,0,0,0,0
"10343",2014,2,"Chaiyaphum",3,0,40,0,361,0,0,0,0
"10344",2014,2,"Chanthaburi",6,0,139,3,124,0,0,0,0
"10345",2014,2,"Chiang Mai",6,0,1573,0,943,0,0,1,10
"10346",2014,2,"Chiang Rai",4,7,288,2,672,0,0,1,6
"10347",2014,2,"Chon Buri",12,0,88,1,260,0,0,0,2
"10348",2014,2,"Chumphon",24,0,26,0,170,0,0,0,8
"10349",2014,2,"Kalasin",9,0,22,0,129,0,0,0,9
"10350",2014,2,"Kamphaeng Phet",4,5,77,0,263,0,0,0,5
"10351",2014,2,"Kanchanaburi",10,0,102,1,286,0,0,1,10
"10352",2014,2,"Khon Kaen",12,0,274,0,732,0,0,2,20
"10353",2014,2,"Krabi",10,0,14,0,105,0,0,2,14
"10354",2014,2,"Lampang",1,0,1007,0,354,0,0,1,9
"10355",2014,2,"Lamphun",1,0,104,0,65,0,0,0,5
"10356",2014,2,"Loei",4,1,62,0,198,0,0,0,7
"10357",2014,2,"Lop Buri",18,0,163,2,220,0,10,6,7
"10358",2014,2,"Mae Hong Son",2,0,43,1,77,0,10,5,8
"10359",2014,2,"Maha Sarakham",27,0,63,1,459,0,9,3,5
"10360",2014,2,"Mukdahan",1,0,7,0,87,0,9,3,1
"10361",2014,2,"Nakhon Nayok",0,0,8,7,60,0,5,6,4
"10362",2014,2,"Nakhon Pathom",27,0,201,0,206,0,11,4,3
"10363",2014,2,"Nakhon Phanom",0,0,170,1,220,0,8,4,7
"10364",2014,2,"Nakhon Ratchasima",16,2,360,0,822,1,9,1,1
"10365",2014,2,"Nakhon Sawan",14,0,90,0,297,0,5,2,4
"10366",2014,2,"Nakhon Si Thammarat",44,2,47,1,249,0,9,3,6
"10367",2014,2,"Nan",0,0,24,2,114,0,6,3,7
"10368",2014,2,"Narathiwat",19,0,28,0,229,0,2,1,0
"10369",2014,2,"Nong Bua Lam Phu",5,0,33,0,185,0,10,1,0
"10370",2014,2,"Nong Khai",4,1,68,0,349,0,9,0,0
"10371",2014,2,"Nonthaburi",14,0,86,0,139,0,11,0,0
"10372",2014,2,"Pathum Thani",9,0,100,0,329,0,10,0,0
"10373",2014,2,"Pattani",14,0,17,2,101,0,8,0,0
"10374",2014,2,"Phangnga",5,0,11,1,90,0,15,1,1
"10375",2014,2,"Phatthalung",42,0,26,2,84,0,7,1,0
"10376",2014,2,"Phayao",0,0,274,0,319,0,10,0,0
"10377",2014,2,"Phetchabun",2,1,28,0,244,0,8,0,2
"10378",2014,2,"Phetchaburi",22,1,39,0,294,0,3,0,1
"10379",2014,2,"Phichit",13,0,11,0,122,0,6,0,0
"10380",2014,2,"Phitsanulok",6,0,561,0,217,0,1,0,0
"10381",2014,2,"Phra Nakhon Si Ayutthaya",10,0,274,2,453,0,0,34,0
"10382",2014,2,"Phrae",2,0,17,0,190,0,1,7,0
"10383",2014,2,"Phuket",14,0,61,2,53,0,1,13,0
"10384",2014,2,"Prachin Buri",7,0,8,1,224,0,0,3,0
"10385",2014,2,"Prachuap Khiri Khan",5,1,50,0,193,0,1,9,0
"10386",2014,2,"Ranong",2,0,6,0,21,0,0,8,0
"10387",2014,2,"Ratchaburi",31,0,57,2,173,0,0,10,1
"10388",2014,2,"Rayong",28,1,649,2,217,0,0,16,0
"10389",2014,2,"Roi Et",7,0,16,0,448,0,1,11,1
"10390",2014,2,"Sa Kaeo",1,0,12,3,96,0,0,22,0
"10391",2014,2,"Sakon Nakhon",0,0,35,0,93,0,0,20,1
"10392",2014,2,"Samut Prakan",40,1,288,0,273,0,0,9,0
"10393",2014,2,"Samut Sakhon",12,0,13,0,58,0,0,2,1
"10394",2014,2,"Samut Songkhram",1,0,4,0,39,0,1,0,1
"10395",2014,2,"Saraburi",10,0,36,0,73,0,2,4,2
"10396",2014,2,"Satun",8,0,1,0,41,0,9,3,1
"10397",2014,2,"Si Sa Ket",12,8,32,0,779,0,0,0,1
"10398",2014,2,"Sing Buri",0,0,21,0,39,0,4,2,1
"10399",2014,2,"Songkhla",0,1,32,0,401,0,6,2,0
"10400",2014,2,"Sukhothai",9,0,42,0,174,0,11,7,2
"10401",2014,2,"Suphan Buri",5,0,64,0,226,0,6,6,0
"10402",2014,2,"Surat Thani",13,3,67,0,366,0,5,5,2
"10403",2014,2,"Surin",10,1,32,0,569,0,14,1,1
"10404",2014,2,"Tak",7,0,23,0,193,0,0,2,2
"10405",2014,2,"Trang",2,0,34,6,159,0,0,8,1
"10406",2014,2,"Trat",6,0,15,2,42,0,0,2,0
"10407",2014,2,"Ubon Ratchathani",2,2,183,4,804,0,0,0,1
"10408",2014,2,"Udon Thani",6,0,86,5,417,0,0,1,1
"10409",2014,2,"Uthai Thani",5,0,30,12,90,0,0,5,0
"10410",2014,2,"Uttaradit",0,0,142,29,199,0,2,2,0
"10411",2014,2,"Yala",10,0,10,24,93,0,1,7,0
"10412",2014,2,"Yasothon",0,0,12,29,210,0,0,4,0
"10413",2014,3,"Amnat Charoen",4,0,5,37,212,0,0,4,1
"10414",2014,3,"Ang Thong",9,0,124,16,268,0,0,0,0
"10415",2014,3,"Bangkok",120,1,3629,9,625,0,0,2,0
"10416",2014,3,"Buri Ram",10,0,140,5,603,0,0,4,0
"10417",2014,3,"Chachoengsao",5,0,39,0,360,0,0,0,2
"10418",2014,3,"Chai Nat",0,0,15,0,63,0,0,4,3
"10419",2014,3,"Chaiyaphum",5,0,64,0,425,0,0,2,6
"10420",2014,3,"Chanthaburi",22,0,184,0,147,0,0,6,3
"10421",2014,3,"Chiang Mai",2,0,904,0,719,0,0,4,3
"10422",2014,3,"Chiang Rai",4,7,157,0,625,0,0,0,2
"10423",2014,3,"Chon Buri",24,3,150,0,240,0,0,7,2
"10424",2014,3,"Chumphon",25,0,57,0,182,0,0,9,8
"10425",2014,3,"Kalasin",16,2,22,0,130,0,0,3,4
"10426",2014,3,"Kamphaeng Phet",13,2,164,0,290,0,0,3,2
"10427",2014,3,"Kanchanaburi",7,1,111,1,257,0,0,1,3
"10428",2014,3,"Khon Kaen",15,1,121,0,804,0,0,0,1
"10429",2014,3,"Krabi",16,0,19,0,113,0,0,3,13
"10430",2014,3,"Lampang",1,0,777,1,408,0,0,3,9
"10431",2014,3,"Lamphun",0,0,115,0,63,0,2,2,8
"10432",2014,3,"Loei",3,2,139,1,235,0,0,3,12
"10433",2014,3,"Lop Buri",21,0,299,0,259,0,0,4,6
"10434",2014,3,"Mae Hong Son",3,0,80,0,96,0,1,5,10
"10435",2014,3,"Maha Sarakham",17,1,52,0,518,0,0,13,9
"10436",2014,3,"Mukdahan",2,0,25,1,112,0,1,2,5
"10437",2014,3,"Nakhon Nayok",4,0,3,1,77,0,2,5,13
"10438",2014,3,"Nakhon Pathom",34,0,302,1,161,0,1,3,14
"10439",2014,3,"Nakhon Phanom",9,0,139,0,189,0,1,0,5
"10440",2014,3,"Nakhon Ratchasima",13,1,457,0,870,0,3,3,4
"10441",2014,3,"Nakhon Sawan",29,0,112,0,283,0,54,0,0
"10442",2014,3,"Nakhon Si Thammarat",56,4,116,0,244,0,2,0,0
"10443",2014,3,"Nan",0,0,27,0,123,0,0,0,0
"10444",2014,3,"Narathiwat",3,0,20,1,154,0,6,0,0
"10445",2014,3,"Nong Bua Lam Phu",8,0,37,0,213,0,8,0,0
"10446",2014,3,"Nong Khai",5,3,125,2,362,0,8,0,0
"10447",2014,3,"Nonthaburi",13,0,130,0,150,0,3,0,0
"10448",2014,3,"Pathum Thani",13,0,112,1,338,0,3,0,0
"10449",2014,3,"Pattani",8,0,7,0,67,0,2,0,0
"10450",2014,3,"Phangnga",12,0,13,3,61,0,2,0,0
"10451",2014,3,"Phatthalung",29,0,34,1,106,0,7,0,0
"10452",2014,3,"Phayao",0,0,155,0,305,0,3,0,0
"10453",2014,3,"Phetchabun",2,0,34,0,277,0,1,1,0
"10454",2014,3,"Phetchaburi",35,0,73,0,296,0,0,1,0
"10455",2014,3,"Phichit",19,0,50,1,104,0,0,1,0
"10456",2014,3,"Phitsanulok",6,2,390,0,306,0,2,1,0
"10457",2014,3,"Phra Nakhon Si Ayutthaya",8,0,363,1,413,0,0,1,0
"10458",2014,3,"Phrae",2,0,14,0,201,0,0,0,0
"10459",2014,3,"Phuket",7,0,43,1,36,0,0,0,0
"10460",2014,3,"Prachin Buri",18,0,13,1,336,0,0,1,0
"10461",2014,3,"Prachuap Khiri Khan",12,0,92,0,199,0,0,3,0
"10462",2014,3,"Ranong",9,0,1,5,34,0,0,3,0
"10463",2014,3,"Ratchaburi",31,1,90,1,156,0,0,3,1
"10464",2014,3,"Rayong",33,1,759,0,280,0,0,3,1
"10465",2014,3,"Roi Et",9,0,11,0,492,0,7,0,0
"10466",2014,3,"Sa Kaeo",5,0,9,0,57,0,16,0,0
"10467",2014,3,"Sakon Nakhon",0,0,75,0,95,0,13,0,0
"10468",2014,3,"Samut Prakan",39,1,353,1,254,0,4,0,0
"10469",2014,3,"Samut Sakhon",10,0,16,2,84,0,6,0,0
"10470",2014,3,"Samut Songkhram",3,0,7,4,36,0,6,0,0
"10471",2014,3,"Saraburi",22,0,54,2,115,0,2,0,0
"10472",2014,3,"Satun",10,0,9,1,30,0,2,0,0
"10473",2014,3,"Si Sa Ket",25,8,48,1,871,0,2,0,0
"10474",2014,3,"Sing Buri",4,0,37,3,82,0,3,0,0
"10475",2014,3,"Songkhla",4,1,10,3,358,0,3,0,0
"10476",2014,3,"Sukhothai",10,0,104,1,173,0,5,0,0
"10477",2014,3,"Suphan Buri",13,0,115,4,250,0,3,0,0
"10478",2014,3,"Surat Thani",22,2,59,3,383,0,3,1,0
"10479",2014,3,"Surin",21,1,47,12,439,0,2,0,0
